area,level,year,household,parking,fuel,SNU,sratio,med,popden,edu,lnsubnet,lngreen,lnwater,spring,fall,winter,score,sentiment,lnprice,longitude,latitude
84.88,10,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,1,0,0,5,2.346122449,9.611127891,127.385021,36.306929
84.88,11,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,1,0,0,5,2.346122449,9.698920387,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,1,0,0,5,2.346122449,9.433483923,127.385021,36.306929
84.88,15,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,1,0,0,5,2.346122449,9.546812609,127.385021,36.306929
84.88,7,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,1,0,0,5,2.346122449,9.698920387,127.385021,36.306929
84.88,6,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.574983486,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.495519314,127.385021,36.306929
64.39,14,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.472704636,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.367344121,127.385021,36.306929
84.88,7,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.648595303,127.385021,36.306929
84.88,11,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.680344001,127.385021,36.306929
84.88,15,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.581903928,127.385021,36.306929
84.88,14,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.698920387,127.385021,36.306929
84.88,12,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.609116492,127.385021,36.306929
64.39,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.37585481,127.385021,36.306929
84.88,15,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.61580548,127.385021,36.306929
84.88,13,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.680344001,127.385021,36.306929
64.39,7,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.37585481,127.385021,36.306929
84.88,4,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.677214108,127.385021,36.306929
64.39,11,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.568014816,127.385021,36.306929
84.88,8,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,0,5,2.346122449,9.667765219,127.385021,36.306929
84.88,4,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.680344001,127.385021,36.306929
84.88,15,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.632334782,127.385021,36.306929
84.88,14,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.717157974,127.385021,36.306929
84.88,10,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.71111566,127.385021,36.306929
84.88,12,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.692766521,127.385021,36.306929
84.88,8,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.786953736,127.385021,36.306929
84.88,2,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.546812609,127.385021,36.306929
84.88,2,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.560997244,127.385021,36.306929
84.88,2,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.622450023,127.385021,36.306929
84.88,6,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.701983176,127.385021,36.306929
84.88,7,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.729134165,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.495519314,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.546812609,127.385021,36.306929
84.88,6,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.75846178,127.385021,36.306929
84.88,4,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.581903928,127.385021,36.306929
84.88,5,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.746833742,127.385021,36.306929
84.88,5,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.588776808,127.385021,36.306929
64.39,3,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.503009986,127.385021,36.306929
64.39,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.431081039,127.385021,36.306929
84.88,8,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.740968623,127.385021,36.306929
84.88,6,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,1,0,5,2.346122449,9.61580548,127.385021,36.306929
84.88,3,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,1,5,2.346122449,9.560997244,127.385021,36.306929
84.88,1,1991,990,0.3,0,15,104.1367819,44,678.3100626,19.35852027,8.314461847,5.065773234,4.872820674,0,0,1,5,2.346122449,9.532423871,127.385021,36.306929
59.9929,12,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,5.770497326,0,0,1,4.78,3.09755102,10.09823163,127.423481,36.34181
59.9929,14,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.13062313,127.423481,36.34181
84.9302,14,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.19988157,127.423481,36.34181
134.9711,6,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.49957302,127.423481,36.34181
84.9811,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.2327913,127.423481,36.34181
84.9811,18,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.23638197,127.423481,36.34181
84.9811,3,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.20728901,127.423481,36.34181
84.9302,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.19241884,127.423481,36.34181
59.9929,23,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.07323033,127.423481,36.34181
59.9929,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.1064284,127.423481,36.34181
84.9302,14,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.23995979,127.423481,36.34181
84.9811,8,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.25765937,127.423481,36.34181
59.9929,24,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.15424627,127.423481,36.34181
84.9302,28,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.40426284,127.423481,36.34181
134.9711,29,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.4968144,127.423481,36.34181
59.9929,22,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.13855967,127.423481,36.34181
59.9929,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.01234196,127.423481,36.34181
134.9711,10,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.50643647,127.423481,36.34181
84.9811,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.22194128,127.423481,36.34181
84.9811,5,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.18490001,127.423481,36.34181
59.9929,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.05190756,127.423481,36.34181
84.9811,19,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.261162,127.423481,36.34181
84.9811,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,1,0,0,4.78,3.09755102,10.22557105,127.423481,36.34181
59.9929,22,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.14250445,127.423481,36.34181
84.9811,12,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.2646524,127.423481,36.34181
84.9302,12,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.19615717,127.423481,36.34181
59.9929,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.0647557,127.423481,36.34181
84.9811,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.16585182,127.423481,36.34181
84.9302,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.15424627,127.423481,36.34181
84.9811,24,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.20359214,127.423481,36.34181
134.9711,9,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.50506754,127.423481,36.34181
84.9811,20,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.22557105,127.423481,36.34181
59.9929,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.11455852,127.423481,36.34181
84.9811,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.18111929,127.423481,36.34181
84.9302,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.22194128,127.423481,36.34181
59.9929,6,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.09823163,127.423481,36.34181
84.9811,3,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23995979,127.423481,36.34181
84.9811,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.27505111,127.423481,36.34181
84.9811,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.22918769,127.423481,36.34181
84.9811,9,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23995979,127.423481,36.34181
84.9811,14,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.2327913,127.423481,36.34181
59.9929,8,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.13062313,127.423481,36.34181
59.9929,18,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.11859893,127.423481,36.34181
84.9811,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.2327913,127.423481,36.34181
84.9811,12,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23099112,127.423481,36.34181
84.9302,20,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.25765937,127.423481,36.34181
59.9929,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,9.994241916,127.423481,36.34181
84.9811,10,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23995979,127.423481,36.34181
84.9811,24,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23638197,127.423481,36.34181
84.9302,9,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.25414442,127.423481,36.34181
84.9811,22,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.23995979,127.423481,36.34181
84.9811,20,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.24707726,127.423481,36.34181
84.9811,10,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.27505111,127.423481,36.34181
84.9811,12,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.25414442,127.423481,36.34181
59.9929,17,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.10233841,127.423481,36.34181
84.9811,16,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.26813067,127.423481,36.34181
84.9302,19,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.30895266,127.423481,36.34181
84.9811,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,0,4.78,3.09755102,10.25765937,127.423481,36.34181
84.9811,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.30226367,127.423481,36.34181
134.9711,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.55059079,127.423481,36.34181
84.9811,19,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.30226367,127.423481,36.34181
84.9811,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.2853428,127.423481,36.34181
84.9811,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.25765937,127.423481,36.34181
84.9811,16,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.29890232,127.423481,36.34181
84.9811,6,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.3155972,127.423481,36.34181
84.9302,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.29214554,127.423481,36.34181
84.9811,23,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.35137338,127.423481,36.34181
84.9302,2,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.22194128,127.423481,36.34181
84.9811,7,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.30561376,127.423481,36.34181
84.9811,3,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.29552964,127.423481,36.34181
59.9929,13,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.1266311,127.423481,36.34181
84.9811,16,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.34174248,127.423481,36.34181
84.9302,9,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.35774282,127.423481,36.34181
84.9302,6,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.30895266,127.423481,36.34181
84.9811,22,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.35774282,127.423481,36.34181
84.9811,2,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.30561376,127.423481,36.34181
59.9929,15,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,1,0,4.78,3.09755102,10.18490001,127.423481,36.34181
84.9811,18,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.39818379,127.423481,36.34181
84.9302,3,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.30561376,127.423481,36.34181
84.9811,24,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.37036129,127.423481,36.34181
84.9302,2,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.22194128,127.423481,36.34181
134.9711,21,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.6454249,127.423481,36.34181
59.9929,4,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.20359214,127.423481,36.34181
84.9811,11,2006,1063,1.24,0,15,104.1367819,45,21674.61538,11.19702714,7.530979602,4.370389922,6.006727409,0,0,1,4.78,3.09755102,10.38899537,127.423481,36.34181
84.98,10,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.16585182,127.353665,36.363524
99.84,11,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.4341158,127.353665,36.363524
84.93,7,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.14643373,127.353665,36.363524
117.295,1,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.4341158,127.353665,36.363524
84.93,9,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.22194128,127.353665,36.363524
84.93,7,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.14643373,127.353665,36.363524
71.95,8,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.02127059,127.353665,36.363524
71.95,7,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.04324949,127.353665,36.363524
54.48,10,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,9.998797732,127.353665,36.363524
84.93,5,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.15812977,127.353665,36.363524
84.93,15,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.19615717,127.353665,36.363524
84.93,9,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.20728901,127.353665,36.363524
84.93,10,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.11859893,127.353665,36.363524
84.93,12,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.21829829,127.353665,36.363524
84.98,7,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.18111929,127.353665,36.363524
71.95,6,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.04324949,127.353665,36.363524
84.93,13,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.15812977,127.353665,36.363524
84.93,12,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.18866649,127.353665,36.363524
84.98,12,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.19615717,127.353665,36.363524
71.95,12,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.08163374,127.353665,36.363524
84.93,3,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.11455852,127.353665,36.363524
84.93,13,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.16199825,127.353665,36.363524
99.84,12,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.43998092,127.353665,36.363524
84.93,8,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.20359214,127.353665,36.363524
84.93,3,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.11859893,127.353665,36.363524
99.84,10,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.4341158,127.353665,36.363524
84.93,9,1992,3144,0.9,1,28,108.0072652,27,15657.42188,60.90559761,7.155451757,5.243563123,5.799351731,0,0,1,5,2.750566893,10.17732422,127.353665,36.363524
